Title,Price,Location,Area,Pieces,Rooms,Bathrooms,Condition,Stage,Air conditioning,Heating,Equipped kitchen,Double glazing,Security system,Terrace,Elevator,Satellite dish,Oven,Mountains views,Internet,Flooring,Garage,Concierge,Reinforced Door,Microwave,Fridge,TV,Washing machine,Sea views,Age,uknown
Rent an apartment in La Marsa. Area of 1 m². Storage unit.,"2,200 TND",La Marsa inLa Marsa,,4 Pieces,3 Rooms,2 Bathrooms,Good condition,,yes,yes,yes,yes,yes,yes,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,yes,no,,
"Great apartment for rent in Gammarth. Small area 1 m². Exceptional sea view, central heating.","6,000 TND",Gammarth inLa Marsa,,5 Pieces,4 Rooms,3 Bathrooms,New,,yes,yes,no,no,yes,yes,yes,no,yes,no,no,no,yes,yes,no,yes,no,no,no,yes,,
Very nice apartment for rent in La Marsa. Dimension 1 m². Well decorated.,,La Marsa inLa Marsa,,4 Pieces,3 Rooms,2 Bathrooms,New,,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,no,,
Great apartment for rent in Les Jardins de Carthage. Surface area 1 m². Furnished.,"2,500 TND",Les Jardins de Carthage inLe Kram,,4 Pieces,3 Rooms,2 Bathrooms,Good condition,,yes,yes,yes,yes,yes,yes,no,no,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,,
Find an apartment for rent in La Marsa. Large area 1 m². Fully furnished.,"4,000 TND",La Marsa inLa Marsa,,4 Pieces,2 Rooms,1 Bathroom,Good condition,,yes,yes,yes,no,yes,yes,no,no,yes,no,no,no,yes,no,no,yes,yes,yes,no,yes,,
Apartment for rent in La Marsa. 3 beautiful rooms. Attic.,"4,600 TND",La Marsa inLa Marsa,,4 Pieces,3 Rooms,3 Bathrooms,Good condition,,yes,yes,yes,yes,yes,yes,no,no,yes,no,yes,no,no,yes,no,yes,yes,yes,yes,yes,,
Rent this apartment in Sidi Bousaid. Large area 1 m². Storage unit.,"3,500 TND",Sidi Bousaid inCarthage,,3 Pieces,2 Rooms,2 Bathrooms,Good condition,,yes,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,no,yes,no,yes,yes,no,yes,yes,,
Flat for rent in Les Berges Du Lac 2. 2 rooms. Reinforced door and double glazing.,"2,500 TND",Les Berges Du Lac 2 inLa Marsa,150m²,3 Pieces,2 Rooms,2 Bathrooms,New,2ndstage,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,no,1-5 years old,
"Very nice apartment for rent in La Soukra. 5 rooms. Secured door, Central air conditioning.","6,000 TND",La Soukra inLa Soukra,600m²,5 Pieces,4 Rooms,4 Bathrooms,Good condition,,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,yes,no,yes,no,yes,no,no,no,,
Lovely apartment for rent in La Marsa. Surface area 1 m². Well equipped kitchen.,"6,500 TND",Gammarth inLa Marsa,,4 Pieces,4 Rooms,3 Bathrooms,New,,yes,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,,
"Find an apartment for rent in Sidi Daoued. Small area 200 m². Cellar, Large terrace.","5,000 TND",Sidi Daoued inLa Marsa,200m²,4 Pieces,3 Rooms,3 Bathrooms,New,,no,no,no,no,no,yes,no,no,yes,no,no,no,yes,no,no,no,yes,no,no,no,1-5 years old,
Apartment for rent in Carthage. Small area 120 m².,"3,200 TND",Carthage inCarthage,120m²,4 Pieces,3 Rooms,1 Bathroom,Good condition,,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,,
"Rent this apartment in Ain Zaghouan Nord. 1 room. Soundproofing, Secured door.",850 TND,Ain Zaghouan Nord inLa Marsa,50m²,2 Pieces,1 Room,1 Bathroom,Good condition,2ndstage,yes,no,yes,yes,no,yes,yes,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,,
"Apartment for rent in Les Berges Du Lac 1. 2 lovely rooms. Double glazing, Robust door.","2,800 TND",Les Berges Du Lac 1 inLa Marsa,100m²,2 Pieces,2 Rooms,1 Bathroom,New,2ndstage,yes,yes,yes,yes,yes,no,yes,yes,yes,no,no,no,yes,yes,yes,no,no,no,no,no,5-10 years old,
Find an apartment for rent in Ain Zaghouan Nord. Area of 170 m². Private garage.,"3,000 TND",Ain Zaghouan Nord inLa Marsa,170m²,,,,,,no,no,no,no,yes,no,no,no,yes,no,no,no,yes,no,no,no,yes,no,yes,no,,
Apartment for rent in La Marsa. Area of 300 m². Central heating.,"4,300 TND",La Marsa inLa Marsa,300m²,5 Pieces,4 Rooms,2 Bathrooms,New,,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,1-5 years old,
Flat for rent. Area of 85 m². Cellar.,"1,800 TND",Avenue Khezama,85m²,,2 Rooms,1 Bathroom,Good condition,3rdstage,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,no,no,yes,no,yes,yes,yes,yes,yes,5-10 years old,
Rent an apartment in Chotrana 3. 3 large rooms. Air conditioning.,850 TND,Chotrana 3 inLa Soukra,75m²,3 Pieces,2 Rooms,1 Bathroom,Good condition,,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
Find an apartment for rent in Riadh al Andalous. Surface area 197 m². Lift and parking spaces.,"1,240 TND",Riadh al Andalous inAriana Ville,197m²,5 Pieces,4 Rooms,3 Bathrooms,Good condition,,yes,yes,yes,no,yes,yes,yes,yes,yes,no,no,no,yes,yes,no,no,no,no,no,no,,
"Lovely apartment for rent in Ain Zaghouan Nord. Surface area 1 m². Green areas, Parking spaces for cars.","2,500 TND",Ain Zaghouan Nord inLa Marsa,,4 Pieces,2 Rooms,1 Bathroom,Good condition,,yes,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,,
Lovely apartment for rent in Aouina. 2 large rooms. Cellar.,950 TND,Aouina inLa Marsa,65m²,2 Pieces,1 Room,1 Bathroom,Good condition,,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,no,no,,
Find an apartment for rent in Sidi Frej. 2 lovely rooms. Double glazed windows and central heating.,"1,150 TND",Sidi Frej inLa Soukra,100m²,7 Pieces,2 Rooms,1 Bathroom,New,,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,no,yes,yes,no,no,no,no,no,1-5 years old,
Apartment for rent in Les Jardins de Carthage. 1 Room. Well furnished.,"2,400 TND",Les Jardins de Carthage inLe Kram,160m²,,2 Rooms,1 Bathroom,Good condition,,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,1 Piece
"Apartment for rent in Cité Jardins. Small area 320 m². Double glazed window, Central air conditioning.","6,000 TND",Cité Jardins inCité El Khadra,320m²,6 Pieces,5 Rooms,3 Bathrooms,Good condition,2ndstage,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,5-10 years old,
Flat for rent. 3 rooms. Well furnished.,"1,800 TND",Hergla,200m²,4 Pieces,3 Rooms,1 Bathroom,Good condition,1ststage,yes,yes,yes,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,yes,yes,yes,no,,
Great apartment for rent in El Kantaoui. Area 120 m². Garden and terrace.,"1,500 TND",El Kantaoui inHammam Sousse,120m²,3 Pieces,2 Rooms,1 Bathroom,Good condition,,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
Flat for rent in Hammam Sousse. 2 lovely rooms. Ample storage space.,"1,400 TND",Hammam Sousse inHammam Sousse,120m²,3 Pieces,2 Rooms,1 Bathroom,Good condition,5thstage,yes,no,yes,yes,no,yes,no,yes,yes,no,no,no,no,no,no,no,yes,yes,yes,no,,
"Very nice apartment for rent in Ain Zaghouan Sud. 3 large living areas. Reinforced door, security.","1,250 TND",Ain Zaghouan Sud inLa Marsa,90m²,3 Pieces,2 Rooms,1 Bathroom,,,yes,yes,yes,no,yes,no,no,no,yes,no,no,no,no,no,yes,no,yes,yes,no,no,,
Great apartment for rent in Sahloul. Area 140 m². Storage unit.,"1,100 TND",Sahloul inSousse Jaouhara,140m²,4 Pieces,3 Rooms,1 Bathroom,Good condition,5thstage,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,no,no,no,no,yes,yes,yes,no,,
Apartment for rent. 2 beautiful rooms. Fully furnished.,"1,000 TND",Enfidha,200m²,3 Pieces,2 Rooms,1 Bathroom,Good condition,3rdstage,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,no,no,no,no,no,yes,yes,yes,no,,
Great apartment for rent in Bouhssina. 4 large living areas. Beautiful terrace.,900 TND,Bouhssina inSousse Ville,135m²,4 Pieces,3 Rooms,1 Bathroom,New,1ststage,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
Very nice apartment for rent. 4 large living areas. Double glazing and central heating.,800 TND,Tantana,162m²,4 Pieces,3 Rooms,1 Bathroom,Good condition,1ststage,yes,yes,yes,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,,
Lovely apartment for rent in Chott Meriem. Surface area 90 m². Well furnished.,700 TND,Chott Meriem inAkouda,90m²,2 Pieces,1 Room,1 Bathroom,Good condition,1ststage,yes,yes,yes,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,yes,yes,yes,no,,
"Find an apartment for rent in La Marsa. Surface area 75 m². With Lift, Balcony.","1,000 TND",La Marsa inLa Marsa,75m²,3 Pieces,2 Rooms,1 Bathroom,Good condition,,no,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,,
"Flat for rent. 2 rooms. Double glazed window, Central air conditioning.",420 TND,Enfidha,72m²,2 Pieces,1 Room,1 Bathroom,Good condition,1ststage,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,,
Apartment for rent in Gammarth. Area 170 m². Attic.,"3,500 TND",Gammarth inLa Marsa,170m²,4 Pieces,3 Rooms,2 Bathrooms,New,,yes,yes,yes,yes,yes,no,no,no,yes,no,no,no,no,yes,no,yes,yes,no,yes,yes,,
Rent this apartment in Aouina. Total area 60 m². Furnished.,"1,600 TND",Aouina inLa Marsa,60m²,2 Pieces,1 Room,1 Bathroom,Good condition,,yes,yes,no,no,no,yes,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,,
Flat for rent in Khezama. 2 rooms. Ample storage space.,"2,000 TND",Khezama inSousse Jaouhara,110m²,3 Pieces,2 Rooms,1 Bathroom,Good condition,5thstage,yes,yes,yes,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,yes,yes,yes,yes,,
Lovely apartment for rent in Ain Zaghouan Nord. 4 comfortable rooms. Reinforced door and central heating.,"1,700 TND",Ain Zaghouan Nord inLa Marsa,137m²,4 Pieces,3 Rooms,3 Bathrooms,New,3rdstage,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes,no,no,no,no,no,Less than 1 year,
Rent an apartment in La Soukra. 2 comfortable rooms. Secured door and central heating.,"1,100 TND",La Soukra inLa Soukra,65m²,2 Pieces,1 Room,1 Bathroom,New,,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,Less than 1 year,
Great apartment for rent in Les Jardins de Carthage. 2 comfortable rooms. With lift and green area.,"1,200 TND",Les Jardins de Carthage inLe Kram,90m²,2 Pieces,1 Room,1 Bathroom,Good condition,,yes,yes,yes,no,yes,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,,
"Great apartment for rent in Les Jardins de Carthage. 4 large living areas. caretaker service available, General air conditioning.","1,700 TND",Les Jardins de Carthage inLe Kram,140m²,4 Pieces,3 Rooms,2 Bathrooms,New,,yes,yes,yes,no,yes,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,,
"Great apartment for rent in Les Berges Du Lac 1. Surface area 120 m². With Lift, Balcony.","2,500 TND",Les Berges Du Lac 1 inLa Marsa,120m²,3 Pieces,2 Rooms,2 Bathrooms,New,,yes,yes,yes,no,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,,
"Flat for rent in Sousse Ville. 2 beautiful rooms. Double glazed window, Central air conditioning.",850 TND,Sousse Ville inSousse Ville,143m²,3 Pieces,2 Rooms,1 Bathroom,Good condition,1ststage,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
Very nice apartment for rent in Aouina. 3 Living room. Ample storage space.,"1,650 TND",Aouina inLa Marsa,110m²,3 Pieces,2 Rooms,1 Bathroom,Good condition,3rdstage,yes,yes,yes,no,yes,yes,yes,no,yes,no,no,no,no,yes,no,no,yes,yes,yes,no,,
Rent an apartment in Les Berges Du Lac 1. Area 147 m². Carpark and elevator.,"2,800 TND",Les Berges Du Lac 1 inLa Marsa,147m²,5 Pieces,4 Rooms,1 Bathroom,Good condition,,yes,yes,yes,yes,yes,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,no,no,no,,
"Flat for rent in Les Berges Du Lac 1. 1 room. caretaker available, air conditioning system.","1,700 TND",Les Berges Du Lac 1 inLa Marsa,70m²,2 Pieces,1 Room,1 Bathroom,Good condition,,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,no,yes,yes,yes,yes,yes,yes,no,,
Find an apartment for rent in Hammam Sousse. 2 rooms. Lift and terrace.,650 TND,Hammam Sousse inHammam Sousse,70m²,3 Pieces,2 Rooms,1 Bathroom,Good condition,2ndstage,yes,no,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,,
Apartment for rent in Hammam Sousse. Dimension 100 m². Attic.,"1,100 TND",Hammam Sousse inHammam Sousse,100m²,3 Pieces,2 Rooms,1 Bathroom,Good condition,2ndstage,yes,yes,yes,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,yes,yes,yes,no,,
Apartment for rent in Les Berges Du Lac 2. Dimension 140 m². Storage unit.,"2,600 TND",Les Berges Du Lac 2 inLa Marsa,140m²,4 Pieces,3 Rooms,2 Bathrooms,Good condition,,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,no,,
Find an apartment for rent in La Marsa. Dimension 1 m². Furnishings.,"5,000 TND",La Marsa inLa Marsa,,,3 Rooms,3 Bathrooms,Good condition,,yes,yes,yes,no,no,yes,no,no,yes,yes,no,no,yes,no,yes,yes,yes,yes,yes,no,,1 Piece
Flat for rent in La Marsa. 1 Room. Well decorated.,"2,500 TND",La Marsa inLa Marsa,,,3 Rooms,2 Bathrooms,Good condition,,yes,yes,yes,no,no,yes,no,no,yes,no,yes,no,no,no,yes,yes,yes,yes,yes,no,,1 Piece
"Rent an apartment in Ain Zaghouan Nord. 3 large living areas. No Lift, Balcony.","1,500 TND",Ain Zaghouan Nord inLa Marsa,120m²,3 Pieces,2 Rooms,1 Bathroom,Good condition,6thstage,yes,yes,yes,no,no,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,no,no,no,,
Very nice apartment for rent in Les Jardins de Carthage. Small area 120 m². New furniture.,"1,500 TND",Les Jardins de Carthage inLe Kram,120m²,2 Pieces,1 Room,1 Bathroom,New,,yes,yes,yes,no,yes,yes,no,yes,yes,no,yes,no,no,yes,no,yes,yes,yes,yes,no,Less than 1 year,
"Great apartment for rent in Aouina. 2 rooms. Caretaker service available, air conditioning.",950 TND,Aouina inLa Marsa,92m²,3 Pieces,2 Rooms,1 Bathroom,Good condition,1ststage,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,no,10-20 years old,
"Very nice apartment for rent in Aouina. 2 rooms. Double glazed window, Central air conditioning.","1,300 TND",Aouina inLa Marsa,100m²,3 Pieces,2 Rooms,1 Bathroom,Good condition,1ststage,no,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,Less than 1 year,
Flat for rent in Hammamet. Total area 120 m². Fully furnished.,"1,500 TND",Hammamet inHammamet,120m²,4 Pieces,3 Rooms,2 Bathrooms,New,,yes,no,yes,no,yes,yes,no,no,yes,no,no,no,no,yes,no,no,yes,yes,yes,no,,
Rent an apartment in Les Berges Du Lac 2. 3 lovely rooms. Attic.,"4,000 TND",Les Berges Du Lac 2 inLa Marsa,230m²,4 Pieces,3 Rooms,2 Bathrooms,Good condition,,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,no,,
"Great apartment for rent in Aouina. Area of 70 m². caretaker available, air conditioning system.","1,250 TND",Aouina inLa Marsa,70m²,2 Pieces,1 Room,1 Bathroom,Good condition,7thstage,yes,yes,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,yes,yes,yes,no,,
Rent this apartment in Carthage Byrsa. Area 120 m². Well decorated.,"1,500 TND",Carthage Byrsa inCarthage,120m²,2 Pieces,1 Room,1 Bathroom,Good condition,,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
Apartment for rent in Les Berges Du Lac 2. Area 190 m². Terrace.,"2,900 TND",Les Berges Du Lac 2 inLa Marsa,190m²,,3 Rooms,3 Bathrooms,New,6thstage,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,1-5 years old,
Apartment for rent in Gammarth Supérieur. Large area 220 m². General air conditioning.,"2,500 TND",Gammarth Supérieur inLa Marsa,220m²,,3 Rooms,3 Bathrooms,Good condition,1ststage,yes,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,Less than 1 year,
Flat for rent in Borj Louzir. Surface area 110 m². Air conditioning.,"1,100 TND",Borj Louzir inLa Soukra,110m²,,,,,,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
Apartment for rent in La Marsa. Dimension 120 m². Air conditioning system.,"2,600 TND",La Marsa inLa Marsa,120m²,,,,,,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,,
Rent an apartment in Les Berges Du Lac 1. Total area 180 m². Air conditioning system.,"1,600 TND",Les Berges Du Lac 1 inLa Marsa,180m²,,,,,,yes,yes,no,no,yes,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,,
Rent this apartment in Cité Du Stade. 3 large rooms. Well decorated.,"3,000 TND",Cité Du Stade inLa Marsa,120m²,3 Pieces,2 Rooms,2 Bathrooms,New,,yes,yes,yes,yes,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,Less than 1 year,
"Very nice apartment for rent in Aouina. 2 lovely rooms. Reinforced door, security.","1,100 TND",Aouina inLa Marsa,72m²,3 Pieces,2 Rooms,1 Bathroom,New,2ndstage,yes,yes,yes,yes,yes,no,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,no,no,Less than 1 year,
Apartment for rent in La Marsa. 1 lovely room. Dressing room.,"1,700 TND",La Marsa inLa Marsa,70m²,2 Pieces,1 Room,1 Bathroom,Good condition,,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,no,,
Apartment for rent in Aouina. 1 room. Double glazed windows and central heating.,790 TND,Aouina inLa Marsa,63m²,2 Pieces,1 Room,1 Bathroom,Good condition,1ststage,yes,yes,yes,yes,yes,no,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,no,no,1-5 years old,
"Very nice apartment for rent in Aouina. Total area 120 m². Thermal insulation and soundproofing, Air conditioning installation.","1,200 TND",Aouina inLa Marsa,120m²,4 Pieces,3 Rooms,2 Bathrooms,Good condition,,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
"Very nice apartment for rent in Aouina. Area 90 m². With Lift, Balcony.","1,200 TND",Aouina inLa Marsa,90m²,3 Pieces,2 Rooms,1 Bathroom,Good condition,,no,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,,
Flat for rent in Cité El Khalil. 3 rooms. Double glazing and central heating.,"1,200 TND",Cité El Khalil inLa Marsa,90m²,3 Pieces,2 Rooms,1 Bathroom,Good condition,,no,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,,
Apartment for rent in Cité Les Pins. 4 rooms. Furnished.,"4,200 TND",Cité Les Pins inLa Marsa,130m²,4 Pieces,3 Rooms,3 Bathrooms,Good condition,,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,5-10 years old,
"Find an apartment for rent in Les Jardins d'El Menzah 2. 3 beautiful rooms. No Lift, Large terrace.","1,300 TND",Les Jardins d'El Menzah 2 inAriana Ville,120m²,4 Pieces,3 Rooms,2 Bathrooms,Good condition,,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,,
Great apartment for rent in Les Berges Du Lac 1. Dimension 220 m². Fully furnished.,,Les Berges Du Lac 1 inLa Marsa,220m²,,4 Rooms,3 Bathrooms,New,2ndstage,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,no,Less than 1 year,
"Apartment for rent in Aouina. 4 large rooms. Double glazed window, Central air conditioning.","1,200 TND",Aouina inLa Marsa,120m²,4 Pieces,3 Rooms,2 Bathrooms,Good condition,,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
Apartment for rent in Aouina. Large area 63 m². Double glazing and central heating.,"1,050 TND",Aouina inLa Marsa,63m²,2 Pieces,1 Room,1 Bathroom,Good condition,,no,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,,
Apartment for rent in Cité Les Pins. 3 lovely rooms. New furniture.,"4,300 TND",Cité Les Pins inLa Marsa,250m²,4 Pieces,3 Rooms,3 Bathrooms,Good condition,1ststage,no,no,yes,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,,
Find an apartment for rent. 2 rooms. Furnishings.,"3,500 TND",Le Kram,130m²,3 Pieces,2 Rooms,1 Bathroom,,1ststage,yes,no,yes,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,,
Find an apartment for rent in Cité Les Pins. 2 lovely rooms. Storage unit.,"2,500 TND",Cité Les Pins inLa Marsa,125m²,3 Pieces,2 Rooms,1 Bathroom,Good condition,,yes,yes,yes,no,yes,no,no,yes,yes,no,no,no,no,yes,no,no,yes,yes,no,no,,
"Flat for rent in Les Jardins de Carthage. 1 lovely room. Robust door, Residence with security.","1,650 TND",Les Jardins de Carthage inLe Kram,80m²,2 Pieces,1 Room,1 Bathroom,Good condition,,yes,yes,no,yes,yes,no,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes,no,1-5 years old,
Great apartment for rent. 3 beautiful rooms. Well furnished.,"5,000 TND",La Marsa,180m²,4 Pieces,3 Rooms,2 Bathrooms,,1ststage,yes,yes,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,,
Find an apartment for rent in Les Berges Du Lac 1. Dimension 60 m². Dressing room.,"1,500 TND",Les Berges Du Lac 1 inLa Marsa,60m²,2 Pieces,1 Room,1 Bathroom,Good condition,,yes,yes,yes,yes,yes,yes,no,yes,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,10-20 years old,
Lovely apartment for rent in Cité El Khalil. Small area 100 m². Central heating.,"1,100 TND",Cité El Khalil inLa Marsa,100m²,3 Pieces,2 Rooms,1 Bathroom,Good condition,,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,,
Find an apartment for rent. Surface area 200 m². Furnished.,"2,700 TND",Le Kram,200m²,4 Pieces,3 Rooms,2 Bathrooms,,1ststage,yes,yes,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,,
Lovely apartment for rent. 3 rooms. Furnishings.,"3,000 TND",Le Kram,230m²,4 Pieces,3 Rooms,2 Bathrooms,,1ststage,yes,yes,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,,
Apartment for rent in La Marsa. Dimension 70 m². Cellar.,"1,600 TND",La Marsa inLa Marsa,70m²,2 Pieces,1 Room,1 Bathroom,Good condition,2ndstage,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,no,1-5 years old,
Lovely apartment for rent in La Marsa. 1 room. Carpark and elevator.,"1,600 TND",La Marsa inLa Marsa,70m²,2 Pieces,1 Room,1 Bathroom,Good condition,3rdstage,yes,yes,yes,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,,
Rent this apartment in La Goulette. 3 large rooms. Attic.,"1,700 TND",La Goulette inLa Goulette,80m²,3 Pieces,2 Rooms,1 Bathroom,Good condition,1ststage,yes,yes,yes,no,yes,yes,no,no,yes,no,yes,no,no,yes,no,yes,no,no,no,yes,1-5 years old,
Very nice apartment for rent in Hammamet. Large area 150 m². Attic.,"3,800 TND",Hammamet inHammamet,150m²,4 Pieces,3 Rooms,1 Bathroom,New,,yes,yes,yes,no,no,yes,yes,yes,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,,
Apartment for rent in Aéroport Tunis Carthage. 1 lovely room. Swimming pool and air conditioning.,"1,300 TND",Aéroport Tunis Carthage inLa Soukra,83m²,,1 Room,11 Bathrooms,New,,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,1 Piece
"Lovely apartment for rent in Hammam Lif. Area 95 m². Quiet sorroundings with mountain view, double glazed window",480 TND,Hammam Lif inHammam Lif,95m²,,3 Rooms,1 Bathroom,Good condition,1ststage,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,5-10 years old,
Very nice apartment for rent in Les Jardins de Carthage. 4 rooms. Reinforced door and double glazing.,"2,400 TND",Les Jardins de Carthage inLe Kram,180m²,4 Pieces,3 Rooms,2 Bathrooms,New,,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,no,no,yes,yes,no,no,no,no,no,1-5 years old,
